Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
51,0.0625,-0.0625,0,-0.01708984,-0.01416016,1.000977,15.99951,15.99951,15.11475
53,0.0625,-0.4375,0,-0.0009765625,-0.002441406,0.9892578,15.99951,15.99951,15.11475
55,-0.1875,0,0,-0.008789063,-0.002441406,1.013184,15.99951,15.99951,15.11475
57,-0.1875,0,0,-0.02490234,0.01269531,0.9814453,15.99951,15.99951,15.11475
59,-0.0625,-0.0625,0.1875,-0.004882813,-0.002441406,0.9736328,15.99951,15.99951,15.10449
61,0,0,0.125,-0.0009765625,0.02832031,0.9814453,15.99951,15.99951,15.10449
63,0.1875,-0.0625,0,-0.0009765625,-0.006347656,0.9814453,15.99951,15.99951,15.10449
65,0,-0.0625,0.1875,-0.03271484,0.03222656,1.036621,15.99951,15.99951,15.10693
67,0,-0.1875,0,-0.02880859,0.0009765625,1.000977,15.99951,15.99951,15.10693
69,-0.0625,0,-0.125,-0.01318359,0.02441406,0.9814453,15.99951,15.99951,15.10693
71,-0.0625,-0.1875,0,-0.01708984,0.0009765625,0.9970703,15.99951,15.99951,15.10693
73,0,0,0,-0.01708984,0.008789063,1.013184,15.99951,15.99951,15.12793
75,-0.0625,-0.25,-0.125,-0.03662109,0.004882813,1.004883,15.99951,15.99951,15.12793
77,-0.0625,-0.4375,-0.0625,-0.0009765625,-0.002441406,1.024902,15.99951,15.99951,15.12793
79,0,0.0625,0.0625,0.002441406,0.01660156,0.9931641,15.99951,15.99951,15.11768
81,-0.0625,-0.25,0,-0.03271484,-0.002441406,1.008789,15.99951,15.99951,15.11768
84,-0.125,0.0625,0,-0.0009765625,0.03222656,1.020996,15.99951,15.99951,15.11768
86,-0.125,-0.0625,-0.125,-0.0009765625,-0.002441406,1.000977,15.99951,15.99951,15.12012
88,0,-0.1875,-0.0625,-0.01708984,0.04052734,1.01709,15.99951,15.99951,15.12012
90,0,-0.125,-0.125,0.01025391,0.01660156,1.000977,15.99951,15.99951,15.12012
92,0.0625,0,0.0625,-0.008789063,0.02050781,0.9970703,15.99951,15.99951,15.12012
94,0,-0.125,0.1875,-0.008789063,-0.006347656,1.020996,15.99951,15.99951,15.11768
96,-0.1875,-0.0625,-0.125,-0.008789063,0.03222656,0.9736328,15.99951,15.99951,15.11768
98,-0.0625,0.0625,0.0625,-0.004882813,0.02050781,1.000977,15.99951,15.99951,15.11768
100,0,0,0.25,-0.01318359,0.0009765625,1.008789,15.99951,15.99951,15.1123
102,-0.375,-0.1875,0.0625,-0.02099609,0.03222656,0.9931641,15.99951,15.99951,15.1123
104,0,-0.1875,-0.125,-0.008789063,0.01660156,0.9614258,15.99951,15.99951,15.1123
106,-0.125,-0.125,0.0625,0.01806641,0.02050781,0.9853516,15.99951,15.99951,15.1123
108,-0.125,0,0.125,0.01806641,-0.006347656,0.9814453,15.99951,15.99951,15.11768
110,0,-0.1875,0.0625,-0.008789063,-0.006347656,0.9931641,15.99951,15.99951,15.11768
112,0,-0.0625,0,-0.02099609,0.004882813,0.9853516,15.99951,15.99951,15.11768
114,-0.1875,-0.25,0,0.002441406,0.02832031,1.008789,15.99951,15.99951,15.11768
117,0.0625,0,-0.125,-0.008789063,0.02441406,0.9892578,15.99951,15.99951,15.11768
119,-0.0625,-0.125,0,0.01416016,0.04052734,1.008789,15.99951,15.99951,15.11768
121,-0.0625,-0.25,0.0625,0.002441406,0.02832031,1.028809,15.99951,15.99951,15.12012
123,0.0625,-0.125,-0.1875,0.002441406,0.01660156,0.9931641,15.99951,15.99951,15.12012
125,-0.0625,-0.1875,0.0625,-0.004882813,0.02832031,1.01709,15.99951,15.99951,15.12012
127,-0.125,-0.3125,0,-0.0009765625,0.02050781,1.008789,15.99951,15.99951,15.12012
129,0.0625,-0.125,0.125,0.006347656,0.02441406,1.01709,15.99951,15.99951,15.10938
131,0,-0.125,0,-0.01708984,-0.002441406,1.004883,15.99951,15.99951,15.10938
133,-0.125,-0.125,0.125,-0.01708984,0.01660156,0.9931641,15.99951,15.99951,15.10938
135,-0.125,0.125,0,-0.01318359,0.01269531,1.020996,15.99951,15.99951,15.1123
137,0,-0.125,0,-0.0009765625,0.01269531,1.020996,15.99951,15.99951,15.1123
139,-0.0625,0,0,-0.0009765625,0.008789063,1.004883,15.99951,15.99951,15.1123
141,0,-0.25,-0.125,-0.01318359,0.008789063,0.9853516,15.99951,15.99951,15.1123
143,0,0.0625,0,0.01025391,0.0009765625,0.9931641,15.99951,15.99951,15.11768
145,-0.0625,-0.125,0.0625,-0.01708984,-0.002441406,0.9970703,15.99951,15.99951,15.11768
149,0,0,0,-0.02880859,0.03613281,0.9970703,15.99951,15.99951,15.11768
152,-0.125,-0.125,-0.0625,-0.01318359,-0.002441406,0.9814453,15.99951,15.99951,15.1123
154,-0.125,-0.0625,0,0.002441406,0.03613281,0.9814453,15.99951,15.99951,15.1123
156,0,0.0625,0,-0.0009765625,0.02832031,0.9970703,15.99951,15.99951,15.1123
158,-0.0625,0,0,-0.01318359,0.01269531,0.9697266,15.99951,15.99951,15.11475
160,0.0625,0,0.125,0.006347656,0.0009765625,0.9892578,15.99951,15.99951,15.11475
162,-0.125,-0.0625,0.125,0.002441406,-0.02197266,1.013184,15.99951,15.99951,15.11475
164,-0.125,-0.3125,0,-0.004882813,0.02832031,1.01709,15.99951,15.99951,15.11475
166,-0.25,-0.125,0,0.01806641,0.02050781,0.9853516,15.99951,15.99951,15.1123
168,0.0625,-0.1875,0.0625,0.006347656,0.0009765625,0.9853516,15.99951,15.99951,15.1123
170,-0.125,-0.125,0,0.01416016,0.004882813,0.9970703,15.99951,15.99951,15.1123
172,-0.125,-0.125,0.0625,0.01806641,0.02050781,1.013184,15.99951,15.99951,15.11475
174,0,-0.125,0.125,0.002441406,0.008789063,0.9892578,15.99951,15.99951,15.11475
176,0,-0.1875,-0.0625,-0.008789063,0.004882813,1.028809,15.99951,15.99951,15.11475
178,-0.0625,0,0.125,-0.02490234,-0.002441406,0.9892578,15.99951,15.99951,15.11475
180,0,-0.25,0,-0.0009765625,-0.006347656,0.9892578,15.99951,15.99951,15.11475
182,0.0625,0.0625,-0.0625,0.01025391,0.004882813,0.9736328,15.99951,15.99951,15.11475
185,-0.0625,-0.125,-0.0625,-0.01318359,0.01660156,0.9853516,15.99951,15.99951,15.11475
187,0.0625,-0.1875,0.1875,-0.01708984,0.02832031,1.020996,15.99951,15.99951,15.11768
189,-0.25,-0.125,0.0625,0.002441406,0.008789063,1.008789,15.99951,15.99951,15.11768
191,0.1875,-0.1875,-0.0625,-0.02490234,0.0009765625,0.9892578,15.99951,15.99951,15.11768
193,0,-0.25,0,-0.01708984,0.02050781,0.9931641,15.99951,15.99951,15.11768
195,0,-0.125,0,-0.008789063,0.0009765625,1.013184,15.99951,15.99951,15.11768
197,-0.0625,-0.1875,0,-0.02880859,-0.006347656,0.9931641,15.99951,15.99951,15.11768
199,0,0,0.0625,-0.04052734,0.004882813,1.008789,15.99951,15.99951,15.11768
201,-0.125,0,0.0625,-0.0009765625,0.0009765625,1.032715,15.99951,15.99951,15.11768
203,0,-0.0625,0.0625,-0.0009765625,0.01269531,0.9892578,15.99951,15.99951,15.11768
205,0.3125,0,0,0.006347656,-0.006347656,0.9970703,15.99951,15.99951,15.11768
207,0,0,-0.0625,-0.01708984,0.008789063,1.013184,15.99951,15.99951,15.11768
209,-0.1875,-0.0625,-0.0625,-0.01708984,-0.006347656,1.008789,15.99951,15.99951,15.11768
211,-0.125,-0.25,0.0625,0.006347656,0.01660156,0.9970703,15.99951,15.99951,15.11768
213,-0.125,0,0,-0.004882813,0.03222656,0.9853516,15.99951,15.99951,15.11475
215,0,0,0,0.01806641,-0.01025391,0.9853516,15.99951,15.99951,15.11475
218,0,-0.125,-0.125,-0.004882813,-0.002441406,1.004883,15.99951,15.99951,15.11475
220,0.0625,0,0,-0.02099609,0.03613281,1.020996,15.99951,15.99951,15.11475
222,-0.0625,-0.0625,0,-0.01318359,0.02441406,1.028809,15.99951,15.99951,15.1123
224,0,-0.25,0,0.01806641,0.02832031,0.9775391,15.99951,15.99951,15.1123
226,-0.0625,0,-0.1875,-0.01318359,-0.002441406,0.9892578,15.99951,15.99951,15.1123
228,0,0,-0.0625,0.02197266,0.02441406,0.9853516,15.99951,15.99951,15.11768
230,0.0625,0.25,0,-0.01318359,0.008789063,1.020996,15.99951,15.99951,15.11768
232,0.0625,0,0,-0.004882813,-0.002441406,1.000977,15.99951,15.99951,15.11768
234,-0.125,0,0.0625,0.002441406,-0.01416016,1.008789,15.99951,15.99951,15.11768
236,0,-0.125,0.0625,-0.01708984,-0.01416016,0.9853516,15.99951,15.99951,15.10449
238,0,0,0.0625,-0.0009765625,0.004882813,1.01709,15.99951,15.99951,15.10449
240,0,-0.0625,0,-0.02490234,0.01269531,1.028809,15.99951,15.99951,15.10449
242,-0.0625,-0.0625,0,-0.02099609,-0.002441406,0.9931641,15.99951,15.99951,15.1123
244,0,0.0625,-0.0625,-0.01708984,0.008789063,1.020996,15.99951,15.99951,15.1123
246,-0.0625,-0.0625,0.1875,0.01806641,-0.002441406,0.9736328,15.99951,15.99951,15.1123
248,-0.125,-0.25,0.0625,-0.01708984,0.03222656,0.9970703,15.99951,15.99951,15.11768
251,0,0,0,-0.02099609,0.008789063,0.9853516,15.99951,15.99951,15.11768
253,0,-0.1875,0.0625,-0.02490234,0.0009765625,0.9892578,15.99951,15.99951,15.11768
255,-0.125,0,0.0625,-0.02099609,0.01660156,1.004883,15.99951,15.99951,15.11768
257,0.0625,-0.0625,0,-0.0009765625,0.008789063,1.04834,15.99951,15.99951,15.10693
259,-0.25,0,-0.125,-0.02099609,0.0009765625,1.020996,15.99951,15.99951,15.10693
261,0,-0.1875,0.0625,-0.008789063,-0.01025391,1.01709,15.99951,15.99951,15.10693
263,-0.1875,-0.1875,0,0.02197266,0.01660156,1.013184,15.99951,15.99951,15.12012
265,-0.125,0,0,-0.01708984,0.02832031,0.9814453,15.99951,15.99951,15.12012
267,-0.3125,0,0,-0.02099609,-0.006347656,0.9853516,15.99951,15.99951,15.12012
269,-0.0625,-0.0625,0,-0.01708984,0.01269531,1.036621,15.99951,15.99951,15.12012
271,-0.1875,-0.125,0,-0.01708984,0.004882813,0.9775391,15.99951,15.99951,15.12012
273,-0.125,-0.125,0.125,0.01806641,0.02050781,1.004883,15.99951,15.99951,15.12012
275,-0.125,0,0.0625,0.01025391,0.008789063,0.9931641,15.99951,15.99951,15.12012
277,-0.1875,-0.0625,-0.1875,0.01025391,0.0009765625,0.9970703,15.99951,15.99951,15.10938
279,0,-0.1875,0.0625,-0.02490234,0.008789063,0.9853516,15.99951,15.99951,15.10938
282,0,-0.0625,-0.125,-0.01708984,0.02832031,0.9814453,15.99951,15.99951,15.10938
285,0,-0.25,0,0.006347656,0.004882813,1.01709,15.99951,15.99951,15.11768
287,-0.0625,0,0,0.02978516,0.008789063,0.9931641,15.99951,15.99951,15.11768
289,0,0.125,0,-0.02880859,0.01660156,0.9853516,15.99951,15.99951,15.11768
291,0,0,-0.0625,-0.01318359,0.0009765625,0.9970703,15.99951,15.99951,15.11768
293,-0.0625,-0.125,0.0625,-0.04052734,0.008789063,0.9931641,15.99951,15.99951,15.11768
295,0,-0.1875,0.0625,0.01025391,0.02832031,0.9736328,15.99951,15.99951,15.11768
297,0,-0.25,-0.125,-0.01708984,0.0009765625,0.9814453,15.99951,15.99951,15.11768
299,0.125,-0.1875,0,0.03808594,0.01269531,0.9658203,15.99951,15.99951,15.12256
301,0,-0.0625,0,-0.01708984,0.01269531,0.9931641,15.99951,15.99951,15.12256
303,0,0,-0.125,-0.01318359,0.01660156,1.000977,15.99951,15.99951,15.12256
305,0.0625,0,0,-0.008789063,0.004882813,0.9931641,15.99951,15.99951,15.11475
307,0,-0.0625,-0.0625,-0.02490234,0.004882813,0.9892578,15.99951,15.99951,15.11475
309,-0.125,0,0.125,-0.01318359,-0.02197266,0.9892578,15.99951,15.99951,15.11475
311,0,0,0,0.002441406,0.008789063,0.9931641,15.99951,15.99951,15.11475
313,0.0625,0,0,0.006347656,-0.02197266,0.9892578,15.99951,15.99951,15.1123
315,-0.0625,0.125,0.0625,-0.0009765625,0.01269531,1.000977,15.99951,15.99951,15.1123
318,-0.0625,-0.0625,-0.0625,0.002441406,0.03613281,1.020996,15.99951,15.99951,15.1123
320,-0.0625,-0.125,0,0.01025391,0.008789063,0.9931641,15.99951,15.99951,15.11768
322,0,-0.125,-0.125,0.002441406,0.02050781,0.9931641,15.99951,15.99951,15.11768
324,0,0.0625,0,0.01806641,0.0009765625,0.9736328,15.99951,15.99951,15.11768
326,0.0625,0,-0.0625,-0.008789063,0.01269531,0.9853516,15.99951,15.99951,15.11768
328,-0.125,0.0625,0,0.002441406,0.0009765625,1.008789,15.99951,15.99951,15.10449
330,-0.1875,-0.1875,0,-0.008789063,0.01269531,1.020996,15.99951,15.99951,15.10449
332,0,-0.1875,-0.125,-0.004882813,0.004882813,1.000977,15.99951,15.99951,15.10449
334,-0.0625,-0.1875,0.125,0.002441406,0.0009765625,0.9931641,15.99951,15.99951,15.10449
336,0.0625,-0.0625,0,-0.01708984,-0.01416016,0.9892578,15.99951,15.99951,15.10449
338,0,0,0,0.02587891,0.01269531,0.9970703,15.99951,15.99951,15.10449
340,-0.0625,0,0.125,-0.01318359,0.01269531,1.000977,15.99951,15.99951,15.12012
342,0,-0.3125,0.0625,-0.008789063,-0.006347656,0.9892578,15.99951,15.99951,15.12012
344,-0.0625,-0.1875,-0.0625,-0.02099609,0.04443359,0.9853516,15.99951,15.99951,15.12012
346,-0.1875,0,-0.125,-0.01708984,0.01269531,1.020996,15.99951,15.99951,15.12012
348,0,0.1875,0.0625,-0.004882813,0.004882813,1.024902,15.99951,15.99951,15.1123
351,0.0625,0.1875,0,-0.008789063,0.01660156,1.000977,15.99951,15.99951,15.1123
353,-0.0625,-0.0625,0,-0.008789063,0.02441406,1.004883,15.99951,15.99951,15.1123
355,-0.0625,0,0.125,0.006347656,0.02050781,1.013184,15.99951,15.99951,15.10693
357,-0.125,-0.0625,0.0625,0.006347656,0.05224609,0.9931641,15.99951,15.99951,15.10693
359,-0.1875,-0.1875,-0.0625,0.01806641,-0.006347656,1.000977,15.99951,15.99951,15.10693
361,-0.1875,0.0625,0,0.006347656,0.01660156,1.024902,15.99951,15.99951,15.10693
363,-0.0625,-0.1875,0.0625,-0.01708984,0.01269531,1.01709,15.99951,15.99951,15.11475
365,-0.0625,-0.0625,-0.0625,-0.02099609,0.03613281,0.9931641,15.99951,15.99951,15.11475
367,-0.3125,-0.1875,-0.0625,-0.008789063,0.02441406,0.9853516,15.99951,15.99951,15.11475
369,0.125,-0.1875,0,0.01025391,-0.002441406,0.9614258,15.99951,15.99951,15.12012
371,-0.125,0.1875,0,0.002441406,0.004882813,1.000977,15.99951,15.99951,15.12012
373,0.1875,-0.0625,0.0625,0.006347656,0.01660156,0.9853516,15.99951,15.99951,15.12012
375,0,-0.125,0,-0.01318359,0.008789063,0.9892578,15.99951,15.99951,15.11768
377,-0.25,-0.1875,0.0625,-0.02490234,0.05224609,0.9853516,15.99951,15.99951,15.11768
379,0.0625,-0.1875,0,0.01025391,0.02441406,0.9658203,15.99951,15.99951,15.11768
381,0,-0.1875,0,-0.004882813,0.01660156,0.9892578,15.99951,15.99951,15.11768
384,0.25,0,-0.1875,0.04199219,0.0009765625,1.008789,15.99951,15.99951,15.1123
386,0.0625,0.125,0,-0.03662109,0.01660156,1.008789,15.99951,15.99951,15.1123
388,0,-0.125,-0.0625,-0.02099609,0.02050781,0.9892578,15.99951,15.99951,15.1123
390,0,0.125,0,-0.0009765625,0.03613281,0.9892578,15.99951,15.99951,15.11475
392,-0.125,-0.0625,0,-0.03271484,0.02050781,1.004883,15.99951,15.99951,15.11475
394,-0.0625,-0.3125,0.125,-0.004882813,-0.006347656,0.9931641,15.99951,15.99951,15.11475
396,0.1875,0,0,-0.02099609,0.01269531,1.004883,15.99951,15.99951,15.11475
398,0.125,-0.0625,0.125,-0.02880859,0.03222656,1.028809,15.99951,15.99951,15.11475
400,0.1875,0.0625,-0.0625,-0.04443359,0.0009765625,1.036621,15.99951,15.99951,15.11475
402,-0.0625,-0.125,0,0.006347656,0.008789063,1.000977,15.99951,15.99951,15.11475
404,-0.0625,0,0,0.01416016,0.02832031,0.9853516,15.99951,15.99951,15.12256
406,0,-0.0625,0.125,0.002441406,0.0009765625,1.008789,15.99951,15.99951,15.12256
408,0,0.125,0,-0.02490234,-0.002441406,1.004883,15.99951,15.99951,15.12256
410,0,-0.25,0.1875,0.01416016,0.004882813,1.032715,15.99951,15.99951,15.10449
412,0,-0.125,0,-0.0009765625,0.01660156,1.013184,15.99951,15.99951,15.10449
416,0,-0.0625,-0.0625,0.002441406,-0.002441406,0.9658203,15.99951,15.99951,15.10449
419,0,0,0.1875,-0.0009765625,0.004882813,1.004883,15.99951,15.99951,15.10449
421,0,0,0,-0.02490234,0.03222656,1.008789,15.99951,15.99951,15.11768
423,0,-0.0625,-0.0625,-0.04052734,0.01660156,0.9853516,15.99951,15.99951,15.11768
425,0,-0.1875,0.125,-0.02490234,0.02050781,0.9931641,15.99951,15.99951,15.11768
427,-0.0625,0,0,-0.02490234,0.0009765625,1.028809,15.99951,15.99951,15.10938
429,-0.0625,-0.0625,0,0.01806641,0.03222656,1.004883,15.99951,15.99951,15.10938
431,-0.125,0,0,-0.02099609,0.01660156,1.008789,15.99951,15.99951,15.10938
433,-0.125,0.25,0,-0.01318359,0.02832031,1.008789,15.99951,15.99951,15.1123
435,0.0625,-0.3125,0.125,0.002441406,0.02832031,1.008789,15.99951,15.99951,15.1123
437,-0.125,0,0.125,0.04589844,0.008789063,0.9931641,15.99951,15.99951,15.1123
439,-0.3125,-0.0625,-0.0625,-0.004882813,0.01660156,1.024902,15.99951,15.99951,15.1123
441,0,-0.25,0.1875,0.02197266,-0.01416016,0.9970703,15.99951,15.99951,15.11768
443,0.0625,-0.0625,0,-0.04833984,0.03222656,1.000977,15.99951,15.99951,15.11768
445,0,0,0,-0.008789063,0.01269531,1.000977,15.99951,15.99951,15.11768
447,-0.25,-0.125,0,-0.0009765625,0.02050781,1.028809,15.99951,15.99951,15.11768
449,0.0625,0,0.0625,-0.01318359,0.02050781,1.032715,15.99951,15.99951,15.11768
452,-0.125,-0.3125,0,0.002441406,-0.006347656,1.004883,15.99951,15.99951,15.11768
454,-0.1875,0.3125,0.125,0.01806641,0.01269531,0.9853516,15.99951,15.99951,15.11768
456,0,0.125,-0.0625,-0.02490234,0.02050781,0.9970703,15.99951,15.99951,15.10449
458,0.0625,-0.0625,0,-0.01318359,0.01269531,1.020996,15.99951,15.99951,15.10449
460,-0.125,-0.25,-0.125,-0.02099609,0.06396484,1.008789,15.99951,15.99951,15.10449
462,-0.0625,-0.0625,-0.0625,0.002441406,0.02050781,1.004883,15.99951,15.99951,15.10449
464,0.125,-0.3125,0,0.01416016,-0.006347656,0.9736328,15.99951,15.99951,15.10449
466,-0.0625,0,0.0625,-0.008789063,0.004882813,0.9658203,15.99951,15.99951,15.10449
468,0,0,0,-0.0009765625,0.0009765625,1.01709,15.99951,15.99951,15.11475
470,-0.125,0,0,0.006347656,0.004882813,1.004883,15.99951,15.99951,15.11475
472,-0.125,-0.0625,0,-0.0009765625,0.01269531,0.9892578,15.99951,15.99951,15.11475
474,0,0,0.0625,-0.02880859,0.004882813,1.028809,15.99951,15.99951,15.11475
476,0.25,0,-0.25,-0.01708984,0.02441406,0.9970703,15.99951,15.99951,15.10693
478,0,0,0,0.006347656,0.0009765625,1.000977,15.99951,15.99951,15.10693
480,0,-0.25,0,-0.0009765625,0.03613281,0.9775391,15.99951,15.99951,15.10693
482,0,-0.25,0,-0.01318359,0.03613281,0.9970703,15.99951,15.99951,15.10938
485,0,-0.125,0.0625,-0.0009765625,-0.02197266,1.036621,15.99951,15.99951,15.10938
487,0,-0.0625,0,0.01025391,0.02050781,0.9892578,15.99951,15.99951,15.10938
489,-0.125,0,-0.125,-0.01318359,0.02441406,1.000977,15.99951,15.99951,15.10938
491,-0.0625,0.0625,0,-0.01318359,0.0009765625,1.000977,15.99951,15.99951,15.11475
493,0,0,0,-0.004882813,0.0009765625,1.000977,15.99951,15.99951,15.11475
495,0,-0.125,0.0625,0.002441406,0.0009765625,1.032715,15.99951,15.99951,15.11475
497,0,-0.0625,0,-0.02490234,0.01660156,0.9892578,15.99951,15.99951,15.10938
499,0.0625,-0.125,0.0625,0.01025391,0.02050781,0.9931641,15.99951,15.99951,15.10938
501,0,-0.125,0,-0.008789063,0.01660156,1.000977,15.99951,15.99951,15.10938
503,0.3125,0.125,0,-0.02490234,0.01660156,0.9775391,15.99951,15.99951,15.10449
505,0,-0.0625,0,-0.0009765625,-0.01416016,1.024902,15.99951,15.99951,15.10449
507,-0.0625,-0.125,0,-0.02490234,0.004882813,1.000977,15.99951,15.99951,15.10449
509,-0.0625,0,-0.125,0.01416016,0.01269531,0.9853516,15.99951,15.99951,15.10449
511,-0.0625,-0.375,0.0625,-0.004882813,0.004882813,1.000977,15.99951,15.99951,15.12012
513,0,0,0,-0.004882813,0.008789063,1.008789,15.99951,15.99951,15.12012
515,-0.0625,-0.25,0.125,-0.008789063,0.004882813,1.000977,15.99951,15.99951,15.12012
518,-0.125,0.0625,-0.25,-0.03271484,0.01269531,1.013184,15.99951,15.99951,15.10449
520,0,-0.1875,0,-0.04443359,0.004882813,1.024902,15.99951,15.99951,15.10449
522,0,-0.1875,0.0625,-0.0009765625,0.01660156,1.020996,15.99951,15.99951,15.10449
524,-0.0625,0,-0.125,0.01025391,0.02832031,0.9970703,15.99951,15.99951,15.12012
526,0,0,0,-0.0009765625,-0.002441406,1.008789,15.99951,15.99951,15.12012
528,0,-0.1875,0.0625,0.01025391,0.0009765625,0.9931641,15.99951,15.99951,15.12012
530,-0.1875,0,-0.0625,0.002441406,0.004882813,0.9970703,15.99951,15.99951,15.12012
532,-0.0625,-0.125,0,0.02197266,0.01269531,1.008789,15.99951,15.99951,15.10938
534,0.0625,-0.25,-0.125,-0.02099609,0.01660156,1.013184,15.99951,15.99951,15.10938
536,-0.0625,-0.0625,0.125,0.01025391,-0.01025391,0.9814453,15.99951,15.99951,15.10938
538,-0.0625,0.0625,0.125,0.002441406,-0.006347656,0.9736328,15.99951,15.99951,15.10693
540,-0.0625,-0.125,0,-0.03271484,0.008789063,1.004883,15.99951,15.99951,15.10693
542,0,0,-0.0625,-0.01708984,0.02050781,1.004883,15.99951,15.99951,15.10693
544,-0.1875,0,0,-0.03271484,0.004882813,1.01709,15.99951,15.99951,15.10693
546,0,-0.125,0.125,-0.008789063,0.02441406,1.004883,15.99951,15.99951,15.09912
549,-0.0625,-0.0625,0,-0.004882813,-0.03369141,1.04834,15.99951,15.99951,15.09912
552,0,0.0625,-0.125,-0.01318359,-0.006347656,0.9775391,15.99951,15.99951,15.09912
554,-0.125,-0.125,-0.125,-0.02490234,0.0009765625,0.9970703,15.99951,15.99951,15.11475
556,-0.0625,-0.125,0.0625,-0.004882813,0.0009765625,1.020996,15.99951,15.99951,15.11475
558,-0.0625,-0.1875,0.125,0.02197266,0.03222656,0.9970703,15.99951,15.99951,15.11475
560,-0.0625,-0.1875,-0.0625,-0.0009765625,0.02832031,1.000977,15.99951,15.99951,15.1123
562,-0.125,0,0,-0.0009765625,0.004882813,1.024902,15.99951,15.99951,15.1123
564,0,0,0,0.002441406,0.03222656,1.004883,15.99951,15.99951,15.1123
566,0.125,-0.1875,-0.0625,-0.01708984,0.004882813,1.024902,15.99951,15.99951,15.1123
568,-0.3125,-0.125,-0.0625,0.01025391,0.03613281,1.028809,15.99951,15.99951,15.11475
570,-0.125,-0.0625,0,-0.01708984,-0.01025391,0.9736328,15.99951,15.99951,15.11475
572,-0.0625,-0.125,0.0625,0.03369141,0.01269531,0.9970703,15.99951,15.99951,15.11475
574,0,0,-0.125,-0.004882813,0.008789063,1.004883,15.99951,15.99951,15.12012
576,0.0625,0,0,-0.02490234,0.008789063,1.013184,15.99951,15.99951,15.12012
578,-0.0625,-0.3125,0.0625,-0.02880859,0.01660156,1.008789,15.99951,15.99951,15.12012
580,-0.0625,0,0.25,-0.008789063,0.004882813,1.01709,15.99951,15.99951,15.12012
582,0,-0.125,0,-0.008789063,0.01269531,1.004883,15.99951,15.99951,15.1123
585,0.0625,0,-0.125,0.02197266,-0.006347656,0.9970703,15.99951,15.99951,15.1123
587,0.0625,-0.25,-0.0625,-0.02099609,-0.01806641,0.9931641,15.99951,15.99951,15.1123
589,0,-0.125,0.125,-0.02099609,0.0009765625,0.9970703,15.99951,15.99951,15.10938
591,-0.1875,-0.1875,0.125,0.01806641,0.01660156,1.01709,15.99951,15.99951,15.10938
593,-0.125,-0.125,-0.125,-0.0009765625,0.004882813,0.9736328,15.99951,15.99951,15.10938
595,-0.0625,0,0.0625,-0.008789063,0.03613281,0.9536133,15.99951,15.99951,15.11768
597,0.0625,0.125,0.0625,-0.008789063,-0.006347656,1.020996,15.99951,15.99951,15.11768
599,0,0,0.125,-0.008789063,-0.002441406,1.01709,15.99951,15.99951,15.11768
